Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanjing_Haerbin	0.3737479847688643	0.45524232655014624	0.8289903113190105	2.378516712016151	1.3442081544052478
Nanjing_Tianjin	0.3427246811083942	0.4602259853069291	0.8029506664153233	2.108900111580852	1.1829981035379336
Nanjing_Taiyuan	0.491006216260516	0.6803609850192592	1.1713672012797751	2.175123618626466	1.7483602028999221
Nanjing_Tunxi	0.6028862371979555	0.495765077511146	1.0986513147091015	1.987221308346094	1.6938334545795206
Nanjing_Pingyao	0.4735906938063986	0.6390159634569355	1.112606657263334	2.1602505115813746	1.6620905020323862
Nanjing_Guangzhou	0.7118562706859256	0.7003634836967144	1.41221975438264	1.9557403109412435	2.0925694878734804
Nanjing_Jianou	0.6369940818152875	0.5261681596784653	1.1631622414937528	1.9809485707045884	1.7880206755977408
Nanjing_Chengdu	0.43276662773079566	0.9525138212014679	1.3852804489322637	2.2210568569626834	1.9137131071875686
Nanjing_Kunming	0.47001600986221254	0.930110248307297	1.4001262581695095	2.1167815668721506	1.9250314741184273
Nanjing_Hangzhou	0.5281287585320865	0.5787107562586521	1.1068395147907386	1.8635247404191584	1.562891763910051
Nanjing_Taoyuan	0.6117734447770418	0.5178464336547116	1.1296198784317535	2.2086660303241032	1.8690496593881223
Nanjing_Meixian	0.6156146405946091	0.65647950528586	1.272094145880469	2.156596249213283	1.9841117301529771
Nanjing_Shexian	0.5363908700098518	0.7376439171333884	1.2740347871432403	1.914455144468802	1.7645401776698455
Nanjing_Wuhan	0.43660257673332076	0.8122858829698798	1.2488884597032006	2.2144539598855	1.7791221879131949
Nanjing_Shantou	0.6139077411469149	0.6975952413294048	1.3115029824763198	1.9477376474555055	1.8933264608256204
Nanjing_Jinan	0.4554693501450264	0.7900230802514772	1.2454924303965036	2.142073655006286	1.7656719758599717
Nanjing_Haikou	0.7213058318743155	0.5116897451415867	1.2329955770159022	1.9755518193295467	1.9366667935939028
Nanjing_Wenzhou	0.6880609960887556	0.8186912246134951	1.5067522207022508	1.9102192543404142	2.1330385875028806
Nanjing_Xiangtan	0.5699225213003524	0.41108353676517256	0.9810060580655249	2.0512715287260317	1.5801493782883407
Nanjing_Fuzhou	0.5359472622908205	0.7404239737115087	1.2763712360023292	1.9137554086338	1.7660959456630443
Nanjing_Suzhou	0.5677167510454504	0.565270815390261	1.1329875664357114	2.0088901797198937	1.70575142142795
Nanjing_Xining	0.5887695623438735	0.5337185178324428	1.1224880801763164	2.3521024465883533	1.9185648458982216
Nanjing_Xian	0.4928154480734088	0.4536316653743975	0.9464471134478063	2.1582102553211024	1.5172310193870926
Nanjing_Guiyang	0.45753525894298036	0.8821500774021552	1.3396853363451355	2.1607859652718044	1.870785843543148
Nanjing_Zhengzhou	0.35816662956364365	0.6924858844869779	1.0506525140506215	2.0852518781193834	1.4393535214642554
Nanjing_Yinchuan	0.375310989202167	0.9330786453880867	1.3083896345902537	3.0415159468385293	2.0745930040702207
Nanjing_Changsha	0.3622481049124319	0.3607594010153792	0.7230075059278112	2.132628907401836	1.1333001812031644
Nanjing_Qingdao	0.5132421839232413	0.5036214461950846	1.0168636301183258	2.4791170009396026	1.7760088699585626
Nanjing_Xianggang	0.7133928404421762	0.7634043558323953	1.4767971962745716	1.9910970019528165	2.1838387016514162
Nanning_Nanchang	0.5780674954029678	0.7369364454630216	1.3150039408659895	1.8855990346810192	1.8269399567753322
Nanning_Xiamen	0.3950320508414369	0.6813271097342992	1.076359160575736	1.8651918239319705	1.4181376611548258
