Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanchang_Yinchuan	2.1059907834101383	2.47926267281106	4.585253456221198	2.793982775879227	8.363364647819386
Changsha_Nanchang	1.6589861751152073	2.6451612903225805	4.304147465437788	2.0117764241131395	5.982670565348987
Nanchang_Qingdao	2.3317972350230414	2.506912442396313	4.838709677419354	2.318577317267111	7.913364619986904
Xianggang_Nanchang	1.792626728110599	1.7142857142857142	3.506912442396313	1.893485708230694	5.108598804155483
Xiamen_Taibei	0.7327188940092166	0.9032258064516129	1.6359447004608296	1.8116198097790919	2.2306338698381367
Xiamen_Hefei	2.4608294930875574	2.216589861751152	4.67741935483871	1.9952859359943271	7.1266483401888046
Xiamen_Huhehaote	2.2350230414746544	2.087557603686636	4.32258064516129	1.942166029350906	6.428343429655251
Xiamen_Haerbin	1.9216589861751152	2.110599078341014	4.032258064516129	2.1830732693179535	6.305721443804547
Tianjin_Xiamen	1.976958525345622	2.0184331797235022	3.9953917050691246	1.9634020133589216	5.899997528714181
Xiamen_Taiyuan	2.1013824884792625	2.391705069124424	4.493087557603687	2.010121881727563	6.615739991095708
Xiamen_Tunxi	2.4193548387096775	2.013824884792627	4.433179723502304	1.859295547701775	6.512120564716277
Xiamen_Pingyao	2.4331797235023043	2.377880184331797	4.811059907834101	1.9933950142735843	7.228168513992869
Xiamen_Guangzhou	1.3824884792626728	2.064516129032258	3.4470046082949306	1.8420766681606808	4.611165900682969
Xiamen_Jianou	2.0	2.4009216589861753	4.400921658986175	1.8584380533587144	6.117797765703604
Xiamen_Chengdu	1.847926267281106	1.3548387096774193	3.2027649769585254	2.055270523676859	5.1528270967484815
Xiamen_Kunming	2.456221198156682	1.4608294930875576	3.9170506912442393	1.971882375277931	6.304208783516762
Xiamen_Hangzhou	2.3824884792626726	2.4976958525345623	4.880184331797235	1.7554803403448835	6.680107538978363
Xiamen_Taoyuan	1.5714285714285714	2.3824884792626726	3.9539170506912438	2.055368466528229	5.612353212378461
Xiamen_Meixian	1.0506912442396312	2.013824884792627	3.064516129032258	2.0108988176151006	4.12665866551264
Xiamen_Shexian	2.2211981566820276	2.1889400921658986	4.410138248847926	1.7997566266552114	6.186556193768718
Xiamen_Wuhan	1.8940092165898617	3.129032258064516	5.023041474654377	2.0499060966952753	7.0115732983491155
Xiamen_Shantou	1.2488479262672811	1.912442396313364	3.161290322580645	1.8342188270614737	4.203102774809491
Xiamen_Jinan	2.3963133640552994	2.4976958525345623	4.894009216589861	1.9925707620094963	7.27251979836377
Xiamen_Haikou	1.4746543778801844	2.4009216589861753	3.8755760368663594	1.8581148099175524	5.140998798035101
Xiamen_Wenzhou	2.5299539170506913	2.6036866359447006	5.1336405529953915	1.7982186550109895	7.15309696590338
Xiamen_Xiangtan	2.087557603686636	2.3087557603686637	4.3963133640553	1.9166500069550652	6.309873055993754
Fuzhou_Xiamen	1.8248847926267282	1.9400921658986174	3.7649769585253456	1.8029454524249635	5.23025990396445
Xiamen_Suzhou	2.359447004608295	2.0184331797235022	4.377880184331797	1.878777116018581	6.451308218440154
Xiamen_Xining	2.4608294930875574	1.9861751152073732	4.447004608294931	2.164572752805469	7.312819585244794
Xiamen_Xian	2.0921658986175116	1.7834101382488479	3.8755760368663594	2.0040546081873774	5.976224848465757
Xiamen_Guiyang	1.847926267281106	2.0691244239631335	3.9170506912442393	2.0071512282974573	5.778191901139541
Xiamen_Zhengzhou	1.9493087557603688	2.506912442396313	4.4562211981566815	1.9448795157977148	6.2980831114397855
Xiamen_Yinchuan	2.2211981566820276	2.184331797235023	4.405529953917051	2.6992386847105205	8.179875788158853
Changsha_Xiamen	1.8755760368663594	2.4055299539170507	4.28110599078341	1.9817898183425942	6.122527447306156
Xiamen_Qingdao	2.3410138248847927	2.423963133640553	4.764976958525345	2.267635806088913	7.732529905498469
Xiamen_Xianggang	1.3548387096774193	1.8663594470046083	3.2211981566820276	1.8724615814387653	4.403242879921645
Taibei_Hefei	2.3087557603686637	2.5391705069124426	4.847926267281107	1.9170841084453512	6.965249485396871
Taibei_Huhehaote	2.1244239631336406	2.1474654377880182	4.271889400921658	1.8683439542232692	6.116620105515793
Taibei_Haerbin	2.0368663594470044	1.8433179723502304	3.880184331797235	2.088919094415743	6.098167003372158
Tianjin_Taibei	2.0506912442396312	1.967741935483871	4.018433179723502	1.891612414438009	5.846854951266884
Taiyuan_Taibei	2.0506912442396312	2.2442396313364057	4.294930875576037	1.929961469714822	6.201994719000441
Taibei_Tunxi	2.359447004608295	2.2350230414746544	4.594470046082949	1.795712087977903	6.471910548593025
Taibei_Pingyao	2.2903225806451615	2.0829493087557602	4.373271889400922	1.91268203078757	6.463608153462776
Guangzhou_Taibei	1.6129032258064515	2.2442396313364057	3.857142857142857	1.7846684508966597	5.122737132782631
Taibei_Jianou	2.1013824884792625	2.119815668202765	4.221198156682028	1.7971342317234327	5.896282072193019
Taibei_Chengdu	1.9585253456221199	1.5115207373271888	3.4700460829493087	1.9743211652903998	5.378278779946635
Taibei_Kunming	2.4055299539170507	1.7004608294930876	4.105990783410139	1.900262061032987	6.271598137600089
Hangzhou_Taibei	2.225806451612903	2.608294930875576	4.834101382488479	1.7011152688111593	6.394648271132672
Taoyuan_Taibei	1.737327188940092	1.792626728110599	3.5299539170506913	1.979523988267057	5.2317075740860846
Taibei_Meixian	1.3133640552995391	2.1566820276497696	3.4700460829493087	1.9386018362029434	4.7027719968564
Taibei_Shexian	2.1382488479262673	2.2350230414746544	4.373271889400922	1.7422223353475947	5.96032794286306
Taibei_Wuhan	1.9861751152073732	2.815668202764977	4.8018433179723505	1.9695114342966618	6.727462802681388
Taibei_Shantou	1.0414746543778801	2.1889400921658986	3.2304147465437785	1.7769293340233714	4.0395669561718055
Taibei_Jinan	2.4055299539170507	2.806451612903226	5.211981566820277	1.918863852327476	7.422336087165633
Taibei_Haikou	1.640552995391705	2.737327188940092	4.377880184331797	1.798970794774644	5.6886341149298305
Taibei_Wenzhou	2.4700460829493087	3.046082949308756	5.516129032258064	1.7418441512996417	7.348518272334598
Taibei_Xiangtan	2.152073732718894	1.9539170506912442	4.105990783410139	1.8497816597763905	5.934783571961173
Fuzhou_Taibei	1.7235023041474655	2.4193548387096775	4.142857142857143	1.7470455817016886	5.430391924223187
Taibei_Suzhou	2.1382488479262673	2.1244239631336406	4.2626728110599075	1.8141141795674343	6.003451517600412
Xining_Taibei	2.4377880184331797	1.5576036866359446	3.9953917050691246	2.073756305800506	6.612981962066672
Xian_Taibei	2.1474654377880182	1.4101382488479262	3.5576036866359444	1.928333479645863	5.551167748916922
Taibei_Guiyang	1.9308755760368663	1.8663594470046083	3.7972350230414746	1.9316131129574154	5.596064029166622
Taibei_Zhengzhou	2.0599078341013826	2.4516129032258065	4.511520737327189	1.8753742638853361	6.314711041275324
Taibei_Yinchuan	2.2534562211981566	2.1705069124423964	4.423963133640553	2.5428486503125582	7.900705023054567
Changsha_Taibei	1.9493087557603688	1.944700460829493	3.894009216589862	1.9076371601034978	5.663274279833086
Taibei_Qingdao	2.3548387096774195	2.6175115207373274	4.972350230414747	2.166202224455023	7.71856837187335
Xianggang_Taibei	1.6221198156682028	2.0599078341013826	3.6820276497695854	1.8126987130215642	5.00032233632991
Hefei_Huhehaote	1.294930875576037	2.19815668202765	3.493087557603687	2.0900002725742968	4.90456256494644
Haerbin_Hefei	1.8018433179723503	2.0184331797235022	3.8202764976958523	2.380044936107617	6.306901244322942
Tianjin_Hefei	1.9539170506912442	1.1797235023041475	3.1336405529953915	2.1061579715426655	5.294981474350646
Taiyuan_Hefei	1.391705069124424	1.705069124423963	3.096774193548387	2.1732280534903308	4.729561622829861
Tunxi_Hefei	2.2534562211981566	1.1382488479262673	3.391705069124424	1.9827888379187715	5.606376690056587
Hefei_Pingyao	1.5714285714285714	2.6820276497695854	4.253456221198157	2.1580529271752775	6.0732536781878785
Guangzhou_Hefei	2.4331797235023043	1.8018433179723503	4.235023041474655	1.9513257321718989	6.549769523441303
Hefei_Jianou	2.4516129032258065	2.3686635944700463	4.820276497695852	1.9766147526790496	7.214557826844491
Hefei_Chengdu	1.967741935483871	2.76036866359447	4.728110599078342	2.2199588940036037	7.128674874375754
Hefei_Kunming	1.7741935483870968	3.19815668202765	4.972350230414746	2.1141893547666895	6.94913779532339
Hangzhou_Hefei	1.608294930875576	2.078341013824885	3.686635944700461	1.85767676181248	5.066033133053251
Taoyuan_Hefei	2.456221198156682	2.262672811059908	4.71889400921659	2.2074685537290692	7.6847038669935195
Hefei_Meixian	2.3364055299539173	1.2534562211981566	3.589861751152074	2.1546563884205097	6.287607322254371
Hefei_Shexian	1.7695852534562213	2.152073732718894	3.9216589861751157	1.9092321891987805	5.530622860148995
Hefei_Wuhan	1.9493087557603688	3.557603686635945	5.506912442396313	2.2132539869134735	7.871919062047923
Hefei_Shantou	2.488479262672811	1.456221198156682	3.944700460829493	1.9431880375515005	6.291804333077467
Jinan_Hefei	1.695852534562212	2.576036866359447	4.271889400921659	2.139830107969603	6.20487317849223
Hefei_Haikou	2.6820276497695854	2.0092165898617513	4.691244239631336	1.971325957565494	7.296367314760911
Hefei_Wenzhou	2.4285714285714284	2.9585253456221197	5.387096774193548	1.905055125652959	7.585087793636449
Hefei_Xiangtan	2.152073732718894	2.7327188940092166	4.88479262672811	2.047785626661006	7.139704551385668
Fuzhou_Hefei	2.304147465437788	2.5622119815668203	4.8663594470046085	1.908718904004797	6.960181806462665
Hefei_Suzhou	1.5852534562211982	1.7834101382488479	3.3686635944700463	2.0047812948607024	4.9614966148943855
Xining_Hefei	1.7419354838709677	2.4700460829493087	4.211981566820277	2.3531471848401653	6.569076662993468
Xian_Hefei	1.9539170506912442	2.225806451612903	4.179723502304148	2.156169192753421	6.438782201508988
Hefei_Guiyang	2.087557603686636	2.9815668202764978	5.0691244239631335	2.158797036138475	7.488179987883546
Hefei_Zhengzhou	1.8755760368663594	2.792626728110599	4.668202764976959	2.082212115381636	6.697973875393206
Hefei_Yinchuan	1.7695852534562213	2.5391705069124426	4.308755760368664	3.058035394162795	7.950624844970108
Changsha_Hefei	1.8894009216589862	2.774193548387097	4.663594470046084	2.1301975135633904	6.798990693829447
Hefei_Qingdao	1.792626728110599	1.8847926267281105	3.6774193548387095	2.4824367536181504	6.334875102108112
Xianggang_Hefei	2.391705069124424	1.880184331797235	4.271889400921659	1.987094247752691	6.63272771697533
Haerbin_Huhehaote	1.9308755760368663	2.3870967741935485	4.317972350230415	2.3094811574219603	6.846417534376965
Tianjin_Huhehaote	1.9861751152073732	1.8940092165898617	3.880184331797235	2.0475930028796325	5.960887484982127
Taiyuan_Huhehaote	0.8525345622119815	1.8709677419354838	2.7235023041474653	2.1083364597927634	3.668397442680466
Tunxi_Huhehaote	2.304147465437788	2.3087557603686637	4.612903225806452	1.9279181361257876	6.750963447294441
Huhehaote_Pingyao	1.4930875576036866	1.8663594470046083	3.359447004608295	2.091749978803573	4.989525313973998
Guangzhou_Huhehaote	2.271889400921659	2.19815668202765	4.470046082949309	1.902159119326023	6.519651824090918
Huhehaote_Jianou	2.133640552995392	1.9493087557603688	4.082949308755761	1.9241074750541685	6.054662492857512
Chengdu_Huhehaote	2.0276497695852536	1.7511520737327189	3.7788018433179724	2.15640867165225	6.1235936199400465
