Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Beijing_Changsha	0.5200088963271532	0.82778360915743	1.3477925054845832	2.2024694247841623	1.9730873039337422
Beijing_Qingdao	0.6342753182371788	0.5853322162358899	1.2196075344730688	2.559205517877195	2.2085731105217916
Beijing_Xianggang	0.8013045810243979	0.8210505404780073	1.6223551215024052	2.051229440595012	2.4647100879589035
Nanjing_Nanning	0.8943584963786951	0.9226461889376542	1.8170046853163493	1.9813836850104865	2.694713522212911
Nanjing_Nanchang	0.7427205608781483	0.472143754354051	1.2148643152321994	2.031354446338944	1.9808724680812317
Nanjing_Xiamen	0.8311483046190179	0.76430669115155	1.595454995770568	1.9993892050277045	2.4260956391838926
Nanjing_Taibei	0.7981372270424553	0.7075732410909487	1.505710468133404	1.9219460919767302	2.2415499654663398
Nanjing_Hefei	0.747186963393916	0.5224043741122838	1.2695913375061998	2.1557890009608336	2.133181811458213
Nanjing_Huhehaote	0.8262483701490788	0.565722967711127	1.3919713378602059	2.093154617705905	2.295188559060649
Nanjing_Haerbin	0.6596777252170598	0.626172865083819	1.2858505903008788	2.378516712016151	2.1952273590573936
Nanjing_Tianjin	0.6092415954669831	0.7684125294151516	1.3776541248821346	2.108900111580852	2.0532421980751687
Nanjing_Taiyuan	0.7940762225339715	0.9026109019160963	1.6966871244500679	2.175123618626466	2.6298248485394233
Nanjing_Tunxi	0.8032908839170495	0.665812093849001	1.4691029777660505	1.987221308346094	2.2621288551691303
Nanjing_Pingyao	0.7724704830251433	0.8462146752738973	1.6186851582990407	2.1602505115813746	2.5149444314104747
Nanjing_Guangzhou	0.8907295214475058	0.8646139634633428	1.7553434849108487	1.9557403109412435	2.606649594703633
Nanjing_Jianou	0.8389188650604334	0.7565265733171725	1.595445438377606	1.9809485707045884	2.4183816999957535
Nanjing_Chengdu	0.6459261461133591	0.9863288647171943	1.6322550108305534	2.2210568569626834	2.4209675606337506
Nanjing_Kunming	0.6841721124380282	0.9716582168553346	1.6558303292933627	2.1167815668721506	2.419901133032133
Nanjing_Hangzhou	0.718659394524913	0.722101956769122	1.440761351294035	1.8635247404191584	2.0613415184009503
Nanjing_Taoyuan	0.8042093869065764	0.6684799640848768	1.4726893509914531	2.2086660303241032	2.4447099182132055
Nanjing_Meixian	0.8022816674115226	0.7873463382125369	1.5896280056240595	2.156596249213283	2.517543972964805
Nanjing_Shexian	0.7586213102975669	0.844968665377976	1.603589975675543	1.914455144468802	2.297315135580816
Nanjing_Wuhan	0.6874867405292583	0.9450869477064439	1.632573688235702	2.2144539598855	2.4674946826402353
Nanjing_Shantou	0.8009518085331103	0.801392799436107	1.6023446079692172	1.9477376474555055	2.36143679071362
Nanjing_Jinan	0.7248644358427881	0.9294924908919092	1.6543569267346974	2.142073655006286	2.4822055023617398
Nanjing_Haikou	0.8586187711060195	0.6710390978933335	1.529657868999353	1.9755518193295467	2.36728497326233
Nanjing_Wenzhou	0.8547744587901436	0.9486311632430072	1.803405622033151	1.9102192543404142	2.581437792542346
Nanjing_Xiangtan	0.7476643659030024	0.6658734394572798	1.4135378053602823	2.0512715287260317	2.199536066277111
Nanjing_Fuzhou	0.7604661164788818	0.8172422862376668	1.5777084027165487	1.9137554086338	2.272588429731868
